RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394404,10,"Boston, MA",Msa,MA,286775,286722,287051,287531,288124,288784,289845,291114,292157,293336,294585,295945,296377,296999,297523,298846,300422,302095,303380,304716,306220,308081,309753,312000,315018,318339,321471,323935,326085,328241,330296,332542,335541,338284,341649,343840,347478,351100,355453,359486,363281,367061,371358,374658,378003,380784,383681,387480,391132,395880,399852,403827,408113,412685,417791,423633,429492,435434,441343,447658,453700,459031,464468,470167,475867,481487,486980,492465,497393,502270,507043,511311,515165,518682,522415,526125,529959,534181,539083,544174,549636,555967,561957,567661,572456,577381,582423,587675,592816,597392,600048,602808,605182,607930,610985,614799,619429,623732,627848,631604,635215,639354,644503,649834,655139,659762,664262,668119,671463,675989,679931,684117,687595,689721,691942,692521,694600,695717,696872,696237,695403,692982,690744,688158,685561,683097,679061,675629,670715,666807,662376,659474,657191,655538,653946,651779,649398,646711,644623,642632,640965,638781,636408,633582,630135,626335,623119,619812,616763,613482,610720,608156,605393,602008,598483,594432,590891,587584,583820,580808,578651,577794,577185,576534,576581,577061,578041,579439,581025,582973,584943,586277,586929,586480,585779,584865,583325,582198,581126,580772,580209,578248,575333,572769,570563,569917,568464,567416,565829,563918,561838,559828,558715,558266,558788,559172,560298,561104,563004,564560,566188,568795,572444,576466,578787,582835,587376,592985,597090,600291,603451,607376,613204,618711,622942,625381,627617,628731,630475,633386,636711,640211,642639,644928,645896,646049,646947,650234,655262,660419,663724,664179,664810,666189,669924,673628,676347,679772,682051,684035,686286,688868,691781,694889,698705,702051,703115,704519,707506,710571,714481,717449,719701,720983,723064,727143,731135,734938,739595,742711,746296,749080,753602,756996,760103,763875,768578,772435,775534,778121,780654,782789,783422,784892,785440,786825,787315,787637,786147,785344,785522,787633,789084,790612,792685,794384,795662,796971,799186,801376,804307,806682,808672
395057,11,"San Francisco, CA",Msa,CA,428644,427132,426338,424823,424018,423399,422846,423051,423760,425317,426870,428744,430571,433222,436112,439511,443221,446959,451175,454968,459006,462503,466784,471579,476836,482060,486922,491629,495701,500408,505696,510879,515924,520161,524337,527567,531373,535679,540283,544007,547166,551383,555469,560981,565995,573843,581715,590841,600089,609043,617991,628327,641676,654555,666910,677487,689721,701398,713749,726902,738505,749526,759831,769106,775428,778609,781301,784077,786413,787631,788456,787475,786777,787042,789074,793320,799359,808645,818421,827782,835262,841292,847370,853347,859356,864661,868672,872222,874130,875732,878244,883793,891047,900323,908801,918783,930799,943770,958767,972069,986417,1000658,1015986,1030081,1044785,1059093,1075561,1092179,1108485,1125468,1140351,1157179,1174757,1191761,1205824,1217410,1229361,1241799,1250144,1255699,1257182,1260866,1264591,1266307,1263774,1260732,1257854,1256371,1251882,1247050,1245272,1246213,1249454,1243746,1237083,1229253,1224829,1219191,1214126,1210786,1207900,1201056,1191417,1175592,1162601,1151870,1142688,1134082,1122847,1110419,1096397,1082153,1069049,1053811,1035316,1018896,999795,986676,974710,963536,953356,947679,944402,936606,927907,926431,933107,943948,953222,957789,957757,957753,959031,957750,952086,951999,949886,947424,938751,928654,921397,913799,909892,904973,897714,889127,886327,881247,881209,877110,876456,875185,871336,872549,874683,880809,889671,903894,917320,933374,945887,960783,974297,988383,1010270,1028346,1050665,1069147,1092841,1111887,1129682,1142552,1156347,1170269,1186916,1205906,1219631,1233410,1239688,1248962,1251976,1255910,1261315,1269535,1279256,1288886,1301781,1312659,1319751,1330982,1349405,1368035,1384018,1400124,1420296,1442687,1464242,1480617,1489724,1498511,1515458,1528892,1532687,1533138,1535844,1540409,1533936,1527741,1522816,1529765,1537156,1547807,1552407,1558887,1565293,1573140,1582765,1594042,1610421,1624572,1642894,1659267,1682629,1704066,1723509,1735409,1750965,1769462,1788878,1805635,1816111,1827968,1830636,1830385,1819514,1800332,1781744,1769743,1758470,1753090,1756075,1764553,1773144,1772513,1775366,1777168,1781059,1789186,1797003,1801540,1802567,1795718,1779899
394532,12,"Detroit, MI",Msa,MI,193620,194260,194848,196154,197453,198801,200015,201047,201923,202760,203785,204975,206323,207534,208767,209783,210845,211694,212801,214038,215505,216843,218148,219265,220182,221095,222066,223156,224242,225562,226804,228224,229669,231402,232748,233978,235123,236701,238243,239849,241340,242925,244361,245962,247460,249084,250590,252204,253998,255632,257427,259180,261099,262925,265138,266938,268562,269744,271472,273225,274832,276173,277514,278828,280162,281309,282385,283461,284657,285795,286694,287618,288649,289747,290703,291462,292049,292804,293409,294219,294910,295764,296563,297259,297970,298786,299373,300207,300988,301873,302517,303107,303827,304723,305639,306519,307318,307958,308833,309500,310346,311105,312156,313115,313953,314636,315254,315909,316546,317092,317637,318189,318805,319151,319398,319730,320339,320937,321387,321668,322012,322361,322520,322335,321843,321106,320114,318826,317377,315789,314022,311900,309644,307430,305170,303126,300677,298719,296450,294681,291859,288468,284946,282333,280047,277475,274152,269896,265251,260308,255321,249854,245063,241572,238412,234471,228916,223501,218639,214863,211749,208491,206526,204598,203347,201159,199390,197748,197670,197308,197154,196991,197080,197698,196934,196311,195027,194147,192806,191875,190891,190708,190092,189460,188487,187510,187005,186982,187641,188284,189059,189831,190346,190383,191228,192220,193943,195524,197588,199276,200575,202423,204383,206119,207804,210180,213022,216028,218870,221835,224954,228437,232220,235310,238080,240870,243884,246425,247881,249023,249917,251286,252322,252943,253134,253456,254364,255469,256548,257565,258948,259884,260550,260783,261331,262169,262829,263704,264555,265899,267015,268220,268797,270295,271782,273661,275357,276991,278865,280718,282256,283336,284466,285709,287832,289629,291858,293420,294604,295780,297283,298882,300600,302182,304309,306233,307804,309357,311048,313099,314909,316504,318139,319516,320912,322325,323225,323738,323087,322642,323293,324843,326692,327570,328146,328778,329273,329762,330222,330924,332395,333624,333691
395025,13,"Riverside, CA",Msa,CA,188984,188249,187790,186813,186124,185511,185013,184821,184787,185028,185208,185460,185670,186165,186649,187251,187778,188387,189075,189678,190315,190812,191650,192598,193409,194068,194722,195750,196651,197717,198757,199651,200354,201055,201637,202291,203794,205651,207544,208649,209898,210977,212203,213406,215086,216740,218628,220360,221556,222947,224333,226354,228136,230008,231648,233359,235016,236966,238869,240833,243008,245001,247273,249333,251469,253340,255505,257704,259840,261811,263894,266360,268807,271395,273716,276033,278547,281712,285129,288904,293097,297263,301737,305737,310469,314442,318748,323115,328553,333464,338051,342122,346959,352676,359134,365281,371447,378149,386363,394335,402889,412599,423755,435981,445899,455248,462675,472790,481053,490802,497861,507922,515137,522356,528168,534867,542568,549722,556826,561717,567338,571506,577697,581886,587132,590866,594093,595952,597545,597921,597897,596657,595155,593853,591655,588699,583987,577921,571944,564176,555738,545138,535185,526009,516728,503130,486202,468492,453186,438248,422166,407558,394581,384767,372813,359884,347065,340140,335473,331121,325092,321932,320592,319895,317479,316196,316894,319323,321892,322136,322817,324120,326298,327006,326717,325098,324948,323217,322556,321594,320965,320100,318416,316307,314818,312382,310658,309101,307585,306647,305734,305027,304006,302949,302919,303847,304494,306109,308110,312421,316526,319446,321348,324275,329087,334141,340073,346561,354085,361871,369962,375801,383064,391124,400303,407142,412444,418043,421760,423607,425197,426591,427445,428047,427691,428600,428754,429804,430582,431844,433261,435521,436702,438381,439625,441813,444281,445997,447844,449928,452190,453831,455668,457182,459392,460582,463288,465430,467185,468547,470220,472345,474422,476223,478514,481503,484050,487819,489490,492596,495084,498731,501744,504520,507377,511020,513899,516341,519273,521750,524312,525184,526904,526963,527825,527329,528997,529369,530331,530133,530652,531478,533316,534912,536156,538079,539494,541847,542408,543574,544498,546339,547393
394976,14,"Phoenix, AZ",Msa,AZ,188740,189230,189782,190838,191896,192838,193729,194515,195315,196080,196892,197712,198548,199385,200137,200865,201521,202204,202830,203532,204314,205164,205962,206721,207597,208513,209380,210125,210938,211800,212899,214105,215214,216283,217374,218523,219294,220023,220861,221989,223167,224815,226331,227836,229054,230254,231297,232306,233714,235243,236835,238342,239880,240940,242059,243046,244402,245616,246895,248196,249489,250767,251907,252953,253983,254988,255897,256737,257647,258729,259991,261104,262082,262890,263889,264878,265755,266811,267908,269260,270269,271351,272431,273784,275252,276670,277961,279247,280476,281560,282307,283198,284684,286472,288267,289985,291972,294232,296940,299651,302591,304992,308554,312877,316933,321512,326392,333955,342786,353697,363869,374886,386034,400648,416322,431614,447782,460719,474054,481362,485487,485045,485272,485452,486359,484908,481293,476804,471167,468136,464063,461671,459235,458997,458912,459339,457685,454274,450123,446454,442331,437380,429847,422744,415349,407140,398664,388044,380382,372165,364218,354409,345447,337911,330757,323352,316793,311887,306638,301481,295148,290585,287967,285889,284376,280693,280493,280458,281368,279533,277484,276750,275447,274173,269804,266696,262542,260735,257611,254422,250706,248519,247998,245658,243205,240097,239612,239493,239843,240295,240682,243036,244534,247091,248376,253132,259195,265388,270172,274823,280635,286014,291847,294745,298748,300855,305184,307935,310780,314517,319645,323815,327037,329201,329790,332032,334855,339438,340444,339948,339178,339162,338292,337983,337045,337744,339781,342198,342848,343071,345566,348984,352052,353393,355831,357984,360759,361965,362959,363807,366414,368098,369014,369906,371085,372663,372832,373992,375260,377693,379991,381582,382392,383690,385508,387354,388907,390898,393678,395316,397232,399135,401457,403342,405710,408802,411546,413793,416272,418698,421022,422870,425110,426908,428503,430199,432008,433686,434897,435242,436633,438710,441539,444166,446434,448990,451669,454783,457813,460648,464150,468809,472759
395078,15,"Seattle, WA",Msa,WA,273409,273390,273352,273322,273350,274021,274740,275653,276236,277127,278188,279391,280681,282133,283850,285818,288031,289461,291085,292353,293972,295438,297160,299310,302054,304717,307392,309424,311537,313498,315829,318733,322511,325806,328561,330815,332172,333591,334798,337105,339029,342239,344422,346809,348559,351524,354662,357177,359526,362028,364610,367141,370053,372199,374862,376534,378386,379509,381037,382968,385440,387773,389958,391588,392707,393996,395174,396895,398289,399962,401348,403443,404605,405952,406739,407891,408577,409091,409846,410793,411946,413054,414443,414893,416142,417218,419540,421250,423503,425139,426925,428885,431242,433870,435967,438714,441790,445442,448222,451337,454923,459368,463248,466527,470207,474154,479000,484358,490622,495454,501067,506451,512837,519939,528108,537416,545894,553950,562389,570808,577686,585801,592679,600622,607649,614693,621523,626923,632189,637955,642351,645141,646774,649449,654083,659886,663932,665982,665270,666043,665931,663637,659547,656713,654942,651559,646229,638953,631473,623895,617294,609227,601258,593686,586982,578552,571670,564140,557793,548057,540154,533511,529949,526994,524336,523009,522362,522546,519381,516585,513130,513687,514595,513189,509149,503673,499625,494422,489274,484537,481690,480153,476944,472965,465530,460665,455948,453820,450747,448190,445760,443584,442309,439287,439058,439257,443821,448275,453365,457389,461531,466426,471984,476958,480443,486372,492929,500762,506644,510781,515941,521079,527058,531353,534574,538199,543065,547354,549397,550270,550917,555020,557389,559460,560621,564094,568310,572966,578423,582006,586314,589545,595230,598883,603655,610391,617528,623983,629637,634821,638680,644699,651756,660044,666280,672770,679534,685078,690801,695844,703554,711863,720250,726950,732633,740360,749679,760115,770700,779589,787217,796048,802669,810577,818614,830489,841427,849570,854780,857751,857609,857378,859537,861222,860444,855910,851505,845944,841065,836937,837758,840634,845475,849161,851540,853644,857804,863847,869769,875117,880763,886873,890430
394865,16,"Minneapolis, MN",Msa,MN,192558,192010,191731,191301,191262,191532,191875,192482,193011,193674,194370,195154,195864,196858,197950,199133,199924,200542,201194,201801,202500,203213,203979,204895,205959,207035,207986,208671,209514,210182,211124,212061,213583,215066,216508,217747,219228,221188,223504,225934,228286,230893,233097,234716,235902,237345,239619,242052,244389,246588,248454,250657,252816,255234,257810,261378,264646,267845,270190,273163,276155,279099,282250,285383,288120,290723,293339,296193,299333,302634,305772,308052,310022,311920,313876,315666,318200,320662,323287,325324,327450,329484,331760,334418,337178,339787,342352,344687,346947,348910,351106,353270,355481,357538,359913,362238,364396,366631,369004,371628,374001,376546,378933,381406,383709,385892,387613,389389,391730,394230,396304,398300,400404,402391,404098,405413,407163,408752,410708,411996,412707,413031,413404,413843,413944,414049,413935,413775,412992,412186,411267,411006,411021,411323,411118,410151,408358,406035,403558,401707,400017,398653,396512,393631,390095,385909,382285,378876,375766,372743,369630,365784,361835,357840,354400,350971,347469,344161,340069,336629,334095,332860,332045,331891,331740,331271,330338,330217,330335,331057,331621,332063,331890,330625,328870,326139,323138,320183,317956,315346,312829,309602,307007,304118,301400,298618,296161,294256,292745,291359,289892,288431,287326,287032,287578,288563,289441,291148,293159,295621,298048,300903,303953,307101,310030,312030,313369,314847,317927,321058,324314,327416,330751,333834,336175,338057,340193,342332,345051,347091,348501,349090,349178,348865,348291,347869,347955,348734,349175,350878,352140,354081,354986,355886,356857,357757,359048,360144,361543,362932,364906,366463,367677,368205,368661,369778,371392,373750,375752,377904,379618,381038,381894,382794,384446,386801,389657,392070,394167,395512,396835,397929,399674,401703,404288,406759,409195,411085,412635,413907,415128,416891,418357,419886,420849,421873,423071,424026,424403,424705,425605,427279,428883,429971,431350,432750,434322,435748,436848,438195,439849,441706,443157
395056,17,"San Diego, CA",Msa,CA,304025,303454,303098,302388,301998,301724,301408,300978,300599,300609,300769,300716,300464,300550,301109,302006,302763,303467,304683,306466,308794,310730,312963,315761,319475,323288,326729,329886,333078,336837,340258,343836,347094,350732,353956,357170,359803,362563,365151,368127,371425,374348,377872,380931,383926,387257,391089,395514,400356,404946,409632,413894,418400,424626,431209,438173,444461,449966,455773,461220,466480,472736,479878,487984,494448,499034,501857,504957,508813,513406,518225,522900,527892,532270,536431,541098,547141,554374,562816,571870,580262,589309,597928,610584,620222,628774,634863,642277,650318,657079,666275,674932,685307,694161,704419,707127,716840,729881,747224,759719,771617,788081,802571,815968,829457,843816,855237,868612,875495,882173,889609,900834,910202,913052,915418,918761,920627,920903,920590,921585,924490,924231,923986,921130,921342,918946,915517,908704,903780,899267,897479,892581,888765,884371,874992,865382,854429,849251,843012,839958,834833,828979,819404,810674,798719,785289,771331,762553,751616,743180,730890,720596,704471,691226,677182,667005,657957,653310,651195,643007,639327,629973,629488,625357,630004,633154,640076,643504,646494,646751,648313,652707,652696,653026,649387,649030,645403,640295,633820,630156,626308,623047,617480,614468,611630,610091,607472,603031,599659,597830,597467,593983,593473,593519,595911,595407,597550,600899,604682,609489,615102,622498,628796,639605,647052,653979,662760,674822,687295,699066,711631,725725,733568,738414,741537,744994,752563,762094,762382,760088,754875,755007,757254,754003,755486,756009,762523,764221,761886,760744,768714,775720,782529,782905,783906,787071,791146,796432,800064,806521,817150,820514,818605,817946,820263,826016,827436,833310,838210,844670,848434,851716,850708,854894,861779,871129,879782,885414,889486,890953,895185,901145,906035,911660,921620,931220,936673,935817,934499,935429,937196,940007,941242,943201,944152,943556,938811,935084,932709,936776,940378,944313,948647,951961,955397,957093,960748,965282,971751,976797,982595,986009,990231
395121,18,"St. Louis, MO",Msa,MO,178332,178863,179185,179832,180251,180591,181024,181645,182409,183078,183653,184150,184541,184690,185023,185611,186521,187465,188258,188774,189246,189872,190653,191356,192001,192634,193147,193546,193951,194472,195018,195316,195375,195551,196004,196797,197794,198918,199941,200705,201342,201962,202604,203994,205387,206388,206535,206703,207399,208254,209229,210252,211318,212421,213623,214816,215973,217232,218946,220368,221293,221875,222825,224080,225359,226581,227683,228520,229447,230477,231622,232939,234240,235704,236850,237895,238901,239990,241197,242303,243430,244526,245739,246850,248117,249434,250863,252238,253603,255036,256281,257669,259204,260964,262465,263903,265262,266593,267736,268860,270100,271345,272829,274173,275291,276145,277160,278448,279758,280980,282269,283553,284976,286274,287393,288652,289968,291411,292658,293876,294952,296012,296944,297927,298680,299308,299878,300298,300714,301134,301700,302020,302253,302067,301934,301943,302030,302225,302027,301697,301060,300304,299291,298282,297208,296574,295584,294049,292411,291045,290368,289586,288939,287751,286308,284570,283143,282142,281536,280737,279518,277907,276481,275361,274358,274055,274291,274878,274935,273995,272970,272475,272496,272307,271570,270675,269560,268123,266501,264799,263222,262111,260649,258938,256898,255511,254318,253138,252098,251349,250314,249240,248012,247303,247175,247476,247891,247829,247685,247685,247989,247849,248402,249068,251093,252195,253152,253318,253456,253642,253910,254545,255010,255973,256616,257272,257221,257347,257478,257949,259132,260484,261883,262598,263196,263625,263987,264286,264112,264559,265158,266413,267147,267872,268477,269373,270191,270836,271313,272320,273542,274680,275396,276071,277044,278267,279491,280325,281274,282536,284322,285464,286549,287578,288895,290014,290619,291360,292041,293199,294521,295647,296453,297022,297660,297923,298833,299731,301011,301676,302670,303883,304756,305692,306494,307454,308629,309889,310976,311285,311743,312334,313096,313365,313772,314149,314673,315291,315694,316201,316443,317299,317918
395148,19,"Tampa, FL",Msa,FL,155565,155576,155575,155745,156024,156405,156634,156775,156810,157003,157246,157653,157660,157774,157975,158497,158922,159160,159567,160087,160780,161225,161682,162102,163207,164215,165089,165248,165392,165696,166052,166581,167180,167989,168679,169042,169275,169665,170392,171225,172058,172901,174043,175026,175969,176763,177739,178950,180126,181211,182223,183504,185032,186563,187836,189220,190622,192094,193472,194796,196051,197518,198897,200343,201520,202852,204289,205711,207224,208741,210374,212073,213858,215479,217108,218622,220218,221759,223239,224844,226363,228019,229808,231786,233911,236044,238149,240275,242555,244622,246631,248437,250477,252954,255505,258168,260475,262864,265450,267994,270936,274313,278454,282741,286981,291106,295340,299992,305233,310664,315929,321651,327701,334406,341363,348548,356429,363641,370671,377001,382229,387236,392454,397765,401372,403841,405262,407015,406902,406391,404285,401769,399958,398767,397045,394685,391933,388200,383057,377120,371808,366500,362442,357470,352204,345525,339258,333119,327044,321657,316665,311893,306951,301940,295798,290502,285217,280752,276226,271487,267570,263848,261229,258396,256112,253987,253227,252163,251915,251623,251214,250756,249905,249033,247330,245546,243203,240683,237948,235839,233409,230357,227587,225006,223009,220925,219122,217662,216856,216820,216900,216526,215820,215893,216462,217526,218187,219121,220297,221991,223431,224806,225836,227660,230318,233149,235540,237601,240269,243103,246224,249094,251827,253926,256024,257750,258941,259931,261361,262878,264355,265238,265924,266161,266840,268360,270148,271810,273108,274612,275650,277038,278006,279867,281524,283373,285102,286877,288405,290214,292547,295275,297859,299684,301650,303057,304970,306798,308930,310428,312686,314880,317108,318174,319209,321098,323347,325868,327867,330279,332148,334121,335628,336881,338085,340359,343306,345815,347445,348925,350201,351620,353196,354899,356268,358064,359683,360138,359826,359813,361039,362230,363827,364775,365823,366865,368244,369431,370767,372728,374978,377093,378654
394358,20,"Baltimore, MD",Msa,MD,239899,240116,240181,240467,240730,241073,241345,241375,241392,241379,241512,241719,241762,241760,241779,241930,242112,242219,242432,242879,243289,243637,243825,243831,244156,244423,245000,245246,245526,245724,245854,246240,246744,247458,247924,248545,249047,249839,250407,251084,251720,252521,253549,254418,255316,256196,257671,259191,260748,261885,263133,264368,265731,266942,268014,269117,270244,271601,272759,273988,275162,276379,277643,279144,280542,282072,283600,285445,287414,289275,291138,293024,295315,297996,300749,303269,306115,309113,312358,315398,318572,321891,325302,328832,332326,336078,339878,343753,347255,350911,354865,358668,362658,366705,371108,375726,380469,385497,390255,395235,400809,406620,412035,418329,425126,432348,439829,446799,453706,459167,465477,472234,479697,487363,495984,505020,512021,518371,523592,529937,535158,540603,545273,550062,553976,557165,559246,559352,560291,560427,561154,560598,560470,560567,560320,560176,559591,558837,557468,556285,555013,553678,550549,547269,544090,541526,539044,534992,530468,524993,519520,514394,509649,505234,501825,498253,494455,489970,485143,480066,474785,471036,468753,467767,466259,464926,463684,462823,461974,460755,459627,459667,460261,460151,458792,455707,452686,449486,446538,443598,441103,439070,437145,434698,432753,431152,429503,428226,427072,426238,424934,423978,422732,422302,421907,422177,421911,421713,421947,422565,423450,424319,425332,426152,427482,428753,431294,433262,436073,438353,440962,442849,444549,446188,448582,450407,451824,452230,451713,451688,450622,450159,449165,449053,448408,447981,447471,447413,447348,447272,447657,447145,447206,446936,446979,447039,447559,448127,447448,447221,447202,448602,448964,449850,450965,452095,453744,454660,456222,457213,459136,460687,462093,462581,463362,464828,465746,467019,466908,467487,467939,469306,470878,472553,473986,475117,476330,477014,477715,478314,479441,480546,481251,481492,481511,480896,480529,480636,480625,480901,481184,481649,482089,482227,482550,482847,483004,483597,484091,484466,484815,484996,485221
